MSISDN,Account Status,Usage Type,Usage Sub Type,Transaction Date,Download (MB),Service ID,Service Name,Service Status,Service Start Date,Service End Date
9959650866,A,Data,Local,2/18/2025 7:20,5219,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650867,A,Data,Local,3/15/2025 1:49,8380,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650868,A,Data,Local,1/22/2025 12:59,5101,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650869,A,Data,Local,1/3/2025 0:25,2028,15,Local_5GB,A,4/1/2025,5/1/2025
9959650870,A,Data,Local,1/27/2025 19:51,8722,15,Local_5GB,A,4/1/2025,5/1/2025
9959650871,A,Data,Local,2/23/2025 22:32,8616,25,Local_10GB,A,3/1/2025,3/31/2025
9959650872,A,Data,Local,1/4/2025 10:12,9551,25,Local_10GB,A,3/1/2025,3/31/2025
9959650873,A,Data,Local,3/26/2025 23:16,1573,25,Local_10GB,A,3/1/2025,3/31/2025
9959650874,A,Data,Local,3/4/2025 23:02,1841,25,Local_10GB,A,3/1/2025,3/31/2025
9959650875,A,Data,Local,3/5/2025 21:16,3960,25,Local_10GB,A,3/1/2025,3/31/2025
9959650876,A,Data,Local,3/31/2025 11:53,4084,15,Local_5GB,A,4/1/2025,5/1/2025
9959650877,A,Data,Local,3/9/2025 5:59,8723,15,Local_5GB,A,4/1/2025,5/1/2025
9959650878,A,Data,Local,1/20/2025 23:26,2156,25,Local_10GB,A,3/1/2025,3/31/2025
9959650879,A,Data,Local,2/20/2025 20:29,5019,15,Local_5GB,A,4/1/2025,5/1/2025
9959650880,A,Data,Local,1/30/2025 11:16,6924,15,Local_5GB,A,4/1/2025,5/1/2025
9959650881,A,Data,Local,2/13/2025 8:21,9626,15,Local_5GB,A,4/1/2025,5/1/2025
9959650882,A,Data,Local,4/16/2025 22:46,7875,25,Local_10GB,A,3/1/2025,3/31/2025
9959650883,A,Data,Local,1/9/2025 18:52,1785,25,Local_10GB,A,3/1/2025,3/31/2025
9959650884,A,Data,Local,3/30/2025 5:17,1242,25,Local_10GB,A,3/1/2025,3/31/2025
9959650885,A,Data,Local,3/11/2025 14:13,7377,25,Local_10GB,A,3/1/2025,3/31/2025
9959650886,A,Data,Local,4/20/2025 19:37,2746,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,1/19/2025 18:56,6890,25,Local_10GB,A,3/1/2025,3/31/2025
9959650888,A,Data,Local,4/16/2025 0:32,7129,25,Local_10GB,A,3/1/2025,3/31/2025
9959650889,A,Data,Local,1/29/2025 2:43,3638,25,Local_10GB,A,3/1/2025,3/31/2025
9959650890,A,Data,Local,4/8/2025 10:40,8705,55,Roaming_5GB,D,4/1/2025,4/5/2025
9959650891,A,Data,Local,2/28/2025 14:14,7086,25,Local_10GB,A,3/1/2025,3/31/2025
9959650892,A,Data,Local,1/4/2025 14:26,5732,15,Local_5GB,A,4/1/2025,5/1/2025
9959650893,A,Data,Local,1/13/2025 0:20,8015,15,Local_5GB,A,4/1/2025,5/1/2025
9959650894,A,Data,Local,2/2/2025 14:50,9317,15,Local_5GB,A,4/1/2025,5/1/2025
9959650895,A,Data,Local,1/29/2025 7:57,6871,25,Local_10GB,A,3/1/2025,3/31/2025
9959650896,A,Data,Local,1/18/2025 11:07,9091,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,2/28/2025 4:42,8298,25,Local_10GB,A,3/1/2025,3/31/2025
9959650797,A,Data,Local,1/13/2025 18:12,9965,15,Local_5GB,A,4/1/2025,5/1/2025
9959650798,A,Data,Intl Roaming,4/17/2025 0:56,5826,55,Roaming_5GB,A,4/1/2025,5/31/2025
9959650799,A,Data,Local,3/31/2025 14:11,3423,15,Local_5GB,A,4/1/2025,5/1/2025
9959650800,A,Data,Local,1/23/2025 4:40,1272,15,Local_5GB,A,4/1/2025,5/1/2025
9959650801,A,Data,Local,3/22/2025 22:10,5554,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,3/26/2025 2:58,9554,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,4/18/2025 10:21,8701,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,3/17/2025 21:06,6903,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,4/14/2025 5:40,5113,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,2/6/2025 9:43,1358,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Local,3/7/2025 15:39,8288,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Intl Roaming,2/18/2025 12:29,4417,25,Local_10GB,A,3/1/2025,3/31/2025
9959650808,A,Data,Local,3/5/2025 4:30,1358,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650808,A,Data,Local,2/16/2025 18:49,4428,25,Local_10GB,A,3/1/2025,3/31/2025
9959650812,A,Data,Local,2/6/2025 23:08,6829,15,Local_5GB,A,4/1/2025,5/1/2025
9959650813,A,Data,Local,1/16/2025 0:47,7168,25,Local_10GB,A,3/1/2025,3/31/2025
9959650814,A,Data,Local,1/23/2025 8:53,3997,25,Local_10GB,A,3/1/2025,3/31/2025
9959650815,A,Data,Local,4/14/2025 22:26,2921,25,Local_10GB,A,3/1/2025,3/31/2025
9959650816,A,Data,Local,2/28/2025 8:53,8093,15,Local_5GB,A,4/1/2025,5/1/2025
9959650817,A,Data,Local,1/11/2025 1:50,2521,25,Local_10GB,A,3/1/2025,3/31/2025
9959650818,A,Data,Local,2/27/2025 15:20,2156,15,Local_5GB,A,4/1/2025,5/1/2025
9959650819,A,Data,Local,3/15/2025 11:44,1882,25,Local_10GB,A,3/1/2025,3/31/2025
9959650820,A,Data,Local,3/17/2025 8:48,7365,25,Local_10GB,A,3/1/2025,3/31/2025
9959650821,A,Data,Local,1/5/2025 23:12,5808,15,Local_5GB,A,4/1/2025,5/1/2025
9959650822,A,Data,Local,4/4/2025 5:17,8949,25,Local_10GB,A,3/1/2025,3/31/2025
9959650823,A,Data,Local,1/29/2025 15:14,8817,15,Local_5GB,D,4/1/2025,4/15/2025
9959650824,A,Data,Local,3/26/2025 23:14,8266,25,Local_10GB,A,3/1/2025,3/31/2025
9959650825,A,Data,Local,3/22/2025 5:46,4947,15,Local_5GB,A,4/1/2025,5/1/2025
9959650826,A,Data,Intl Roaming,3/5/2025 20:39,9799,15,Local_5GB,A,4/1/2025,5/1/2025
9959650827,A,Data,Local,2/24/2025 13:45,1236,75,Roaming_15GB,A,4/1/2025,5/31/2025
9959650828,A,Data,Local,4/6/2025 21:13,6378,15,Local_5GB,A,4/1/2025,5/1/2025
9959650829,A,Data,Local,3/2/2025 21:27,2198,15,Local_5GB,A,4/1/2025,5/1/2025
9959650830,A,Data,Local,1/10/2025 16:21,9882,25,Local_10GB,A,3/1/2025,3/31/2025
9959650831,A,Data,Local,1/6/2025 9:46,3277,15,Local_5GB,A,4/1/2025,5/1/2025
9959650832,A,Data,Local,2/10/2025 19:25,6097,15,Local_5GB,A,4/1/2025,5/1/2025
9959650833,A,Data,Local,2/5/2025 22:09,8265,15,Local_5GB,A,4/1/2025,5/1/2025
9959650834,A,Data,Local,2/26/2025 6:34,5444,25,Local_10GB,A,3/1/2025,3/31/2025
9959650835,A,Data,Local,1/19/2025 21:13,1145,25,Local_10GB,A,3/1/2025,3/31/2025
9959650836,A,Data,Local,2/23/2025 18:53,3029,25,Local_10GB,A,3/1/2025,3/31/2025
9959650837,A,Data,Local,4/21/2025 0:22,1240,25,Local_10GB,A,3/1/2025,3/31/2025
9959650838,A,Data,Local,4/24/2025 11:57,1527,15,Local_5GB,A,4/1/2025,5/1/2025
9959650839,A,Data,Local,3/5/2025 3:11,9545,25,Local_10GB,A,3/1/2025,3/31/2025
9959650840,A,Data,Local,2/14/2025 3:08,2353,25,Local_10GB,A,3/1/2025,3/31/2025
9959650841,A,Data,Intl Roaming,4/18/2025 17:59,7803,25,Local_10GB,A,3/1/2025,3/31/2025
9959650842,A,Data,Local,1/10/2025 13:18,8458,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650843,A,Data,Local,2/9/2025 21:46,4178,25,Local_10GB,A,3/1/2025,3/31/2025
9959650844,A,Data,Local,2/23/2025 5:55,5710,25,Local_10GB,A,3/1/2025,3/31/2025
9959650845,A,Data,Local,3/8/2025 17:21,4728,25,Local_10GB,A,3/1/2025,3/31/2025
9959650846,A,Data,Local,1/31/2025 3:41,3074,15,Local_5GB,A,4/1/2025,5/1/2025
9959650847,A,Data,Local,1/18/2025 13:31,5708,15,Local_5GB,A,4/1/2025,5/1/2025
9959650848,A,Data,Local,1/25/2025 6:06,1869,15,Local_5GB,A,4/1/2025,5/1/2025
9959650849,A,Data,Local,1/26/2025 21:04,2348,25,Local_10GB,A,3/1/2025,3/31/2025
9959650850,A,Data,Local,2/25/2025 11:49,9917,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650852,A,Data,Local,4/6/2025 0:42,5365,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650853,A,Data,Local,2/10/2025 23:31,1918,55,Roaming_5GB,A,4/1/2025 0:00,5/31/2025 0:00
9959650854,A,Data,Local,1/26/2025 10:19,3768,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650855,A,Data,Local,1/12/2025 0:23,4102,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650856,A,Data,Local,4/4/2025 21:58,6441,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650858,A,Data,Local,4/12/2025 4:05,6656,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650859,A,Data,Local,3/13/2025 18:27,2186,15,Local_5GB,A,5/1/2025 0:00,5/31/2025 0:00
9959650860,A,Data,Local,4/3/2025 4:03,5436,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650861,A,Data,Local,2/13/2025 7:28,2177,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650862,A,Data,Local,3/7/2025 4:29,9130,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650863,A,Data,Local,2/12/2025 8:27,3001,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650864,A,Data,Local,3/14/2025 7:31,5055,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650865,A,Data,Local,4/19/2025 21:06,3387,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650866,A,Data,Local,2/14/2025 2:23,3009,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650867,A,Data,Local,2/17/2025 18:54,9646,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650868,A,Data,Local,4/5/2025 6:55,3027,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650869,A,Data,Local,1/19/2025 5:25,2116,15,Local_5GB,A,4/1/2025,5/1/2025
9959650870,A,Data,Local,1/9/2025 6:36,2540,15,Local_5GB,A,4/1/2025,5/1/2025
9959650871,A,Data,Local,4/4/2025 10:55,7174,25,Local_10GB,A,3/1/2025,3/31/2025
9959650872,A,Data,Local,3/29/2025 18:21,3869,25,Local_10GB,A,3/1/2025,3/31/2025
9959650873,A,Data,Local,3/20/2025 6:09,4666,25,Local_10GB,A,3/1/2025,3/31/2025
9959650874,A,Data,Local,3/21/2025 10:08,5096,25,Local_10GB,A,3/1/2025,3/31/2025
9959650875,A,Data,Local,1/18/2025 2:56,5933,25,Local_10GB,A,3/1/2025,3/31/2025
9959650876,A,Data,Local,1/30/2025 23:23,7593,15,Local_5GB,A,4/1/2025,5/1/2025
9959650877,A,Data,Local,1/12/2025 9:34,8837,15,Local_5GB,A,4/1/2025,5/1/2025
9959650878,A,Data,Local,4/12/2025 6:23,8514,25,Local_10GB,A,3/1/2025,3/31/2025
9959650879,A,Data,Local,1/27/2025 0:14,6277,15,Local_5GB,A,4/1/2025,5/1/2025
9959650880,A,Data,Local,3/13/2025 11:26,8883,15,Local_5GB,A,4/1/2025,5/1/2025
9959650881,A,Data,Local,2/10/2025 2:10,1485,15,Local_5GB,A,4/1/2025,5/1/2025
9959650882,A,Data,Local,1/25/2025 11:43,1287,25,Local_10GB,A,3/1/2025,3/31/2025
9959650883,A,Data,Local,1/13/2025 14:30,3342,25,Local_10GB,A,3/1/2025,3/31/2025
9959650884,A,Data,Local,1/14/2025 13:33,5490,25,Local_10GB,A,3/1/2025,3/31/2025
9959650885,A,Data,Local,2/19/2025 15:12,5050,25,Local_10GB,A,3/1/2025,3/31/2025
9959650886,A,Data,Local,2/3/2025 22:10,3564,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,1/3/2025 3:17,7073,25,Local_10GB,A,3/1/2025,3/31/2025
9959650888,A,Data,Local,4/2/2025 16:07,5243,25,Local_10GB,A,3/1/2025,3/31/2025
9959650889,A,Data,Local,1/11/2025 5:14,8828,25,Local_10GB,A,3/1/2025,3/31/2025
9959650890,A,Data,Local,3/29/2025 5:06,6385,55,Roaming_5GB,D,4/1/2025,4/5/2025
9959650891,A,Data,Local,1/17/2025 5:13,6081,25,Local_10GB,A,3/1/2025,3/31/2025
9959650892,A,Data,Local,1/12/2025 13:25,4140,15,Local_5GB,A,4/1/2025,5/1/2025
9959650893,A,Data,Local,2/10/2025 17:01,3222,15,Local_5GB,A,4/1/2025,5/1/2025
9959650894,A,Data,Local,2/12/2025 10:22,8686,15,Local_5GB,A,4/1/2025,5/1/2025
9959650895,A,Data,Local,2/21/2025 12:41,9959,25,Local_10GB,A,3/1/2025,3/31/2025
9959650896,A,Data,Local,1/26/2025 0:31,8851,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,1/7/2025 5:51,9385,25,Local_10GB,A,3/1/2025,3/31/2025
9959650797,A,Data,Local,2/14/2025 6:36,2268,15,Local_5GB,A,4/1/2025,5/1/2025
9959650798,A,Data,Intl Roaming,1/17/2025 4:35,7989,55,Roaming_5GB,A,4/1/2025,5/31/2025
9959650799,A,Data,Local,3/11/2025 18:32,3385,15,Local_5GB,A,4/1/2025,5/1/2025
9959650800,A,Data,Local,2/14/2025 20:00,6177,15,Local_5GB,A,4/1/2025,5/1/2025
9959650801,A,Data,Local,3/21/2025 20:53,1506,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,3/9/2025 9:38,6505,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,4/6/2025 16:47,1494,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,1/21/2025 18:02,2352,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,2/4/2025 22:04,5326,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,4/22/2025 15:11,4281,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Local,3/30/2025 4:53,3504,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Intl Roaming,3/28/2025 13:09,1099,25,Local_10GB,A,3/1/2025,3/31/2025
9959650808,A,Data,Local,3/7/2025 14:56,7132,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650808,A,Data,Local,2/27/2025 22:57,1639,25,Local_10GB,A,3/1/2025,3/31/2025
9959650812,A,Data,Local,2/13/2025 17:51,5559,15,Local_5GB,A,4/1/2025,5/1/2025
9959650813,A,Data,Local,4/20/2025 11:42,4785,25,Local_10GB,A,3/1/2025,3/31/2025
9959650814,A,Data,Local,3/9/2025 7:26,8587,25,Local_10GB,A,3/1/2025,3/31/2025
9959650815,A,Data,Local,2/6/2025 17:52,5186,25,Local_10GB,A,3/1/2025,3/31/2025
9959650816,A,Data,Local,1/1/2025 7:47,2058,15,Local_5GB,A,4/1/2025,5/1/2025
9959650817,A,Data,Local,3/3/2025 11:59,9714,25,Local_10GB,A,3/1/2025,3/31/2025
9959650818,A,Data,Local,1/30/2025 1:33,4159,15,Local_5GB,A,4/1/2025,5/1/2025
9959650819,A,Data,Local,1/9/2025 3:11,8875,25,Local_10GB,A,3/1/2025,3/31/2025
9959650820,A,Data,Local,3/30/2025 2:39,4006,25,Local_10GB,A,3/1/2025,3/31/2025
9959650821,A,Data,Local,4/8/2025 3:46,1920,15,Local_5GB,A,4/1/2025,5/1/2025
9959650822,A,Data,Local,4/16/2025 4:38,4733,25,Local_10GB,A,3/1/2025,3/31/2025
9959650823,A,Data,Local,3/1/2025 8:12,7698,15,Local_5GB,D,4/1/2025,4/15/2025
9959650824,A,Data,Local,1/21/2025 8:32,3283,25,Local_10GB,A,3/1/2025,3/31/2025
9959650825,A,Data,Local,1/16/2025 6:10,9853,15,Local_5GB,A,4/1/2025,5/1/2025
9959650826,A,Data,Intl Roaming,1/26/2025 1:59,6570,15,Local_5GB,A,4/1/2025,5/1/2025
9959650827,A,Data,Local,3/10/2025 23:20,2625,75,Roaming_15GB,A,4/1/2025,5/31/2025
9959650828,A,Data,Local,4/9/2025 0:04,9753,15,Local_5GB,A,4/1/2025,5/1/2025
9959650829,A,Data,Local,1/16/2025 23:49,9394,15,Local_5GB,A,4/1/2025,5/1/2025
9959650830,A,Data,Local,2/14/2025 2:36,7283,25,Local_10GB,A,3/1/2025,3/31/2025
9959650831,A,Data,Local,1/19/2025 21:43,2641,15,Local_5GB,A,4/1/2025,5/1/2025
9959650832,A,Data,Local,1/31/2025 11:31,7724,15,Local_5GB,A,4/1/2025,5/1/2025
9959650833,A,Data,Local,4/15/2025 1:25,9843,15,Local_5GB,A,4/1/2025,5/1/2025
9959650834,A,Data,Local,2/11/2025 8:47,6114,25,Local_10GB,A,3/1/2025,3/31/2025
9959650835,A,Data,Local,3/17/2025 5:25,5363,25,Local_10GB,A,3/1/2025,3/31/2025
9959650836,A,Data,Local,2/18/2025 4:35,2641,25,Local_10GB,A,3/1/2025,3/31/2025
9959650837,A,Data,Local,2/2/2025 11:20,5851,25,Local_10GB,A,3/1/2025,3/31/2025
9959650838,A,Data,Local,2/21/2025 13:37,2559,15,Local_5GB,A,4/1/2025,5/1/2025
9959650839,A,Data,Local,1/17/2025 15:30,7111,25,Local_10GB,A,3/1/2025,3/31/2025
9959650840,A,Data,Local,3/12/2025 12:25,6845,25,Local_10GB,A,3/1/2025,3/31/2025
9959650841,A,Data,Intl Roaming,1/30/2025 9:07,6540,25,Local_10GB,A,3/1/2025,3/31/2025
9959650842,A,Data,Local,2/22/2025 19:04,8970,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650843,A,Data,Local,2/12/2025 13:02,9262,25,Local_10GB,A,3/1/2025,3/31/2025
9959650844,A,Data,Local,1/6/2025 20:46,6652,25,Local_10GB,A,3/1/2025,3/31/2025
9959650845,A,Data,Local,4/9/2025 18:39,5773,25,Local_10GB,A,3/1/2025,3/31/2025
9959650846,A,Data,Local,2/16/2025 20:21,5332,15,Local_5GB,A,4/1/2025,5/1/2025
9959650847,A,Data,Local,4/8/2025 22:55,6640,15,Local_5GB,A,4/1/2025,5/1/2025
9959650848,A,Data,Local,3/8/2025 10:01,5591,15,Local_5GB,A,4/1/2025,5/1/2025
9959650849,A,Data,Local,1/2/2025 0:13,8967,25,Local_10GB,A,3/1/2025,3/31/2025
9959650850,A,Data,Local,3/4/2025 5:27,6992,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650852,A,Data,Local,1/19/2025 4:29,6057,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650853,A,Data,Local,2/17/2025 10:48,8368,55,Roaming_5GB,A,4/1/2025 0:00,5/31/2025 0:00
9959650854,A,Data,Local,3/4/2025 22:51,4746,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650855,A,Data,Local,2/26/2025 3:47,3095,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650856,A,Data,Local,1/19/2025 19:13,2229,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650858,A,Data,Local,4/15/2025 0:21,1048,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650859,A,Data,Local,4/5/2025 15:22,5150,15,Local_5GB,A,5/1/2025 0:00,5/31/2025 0:00
9959650860,A,Data,Local,4/17/2025 17:25,4015,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650861,A,Data,Local,1/16/2025 10:46,9781,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650862,A,Data,Local,3/9/2025 3:24,9749,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650863,A,Data,Local,2/24/2025 9:40,2628,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650864,A,Data,Local,2/9/2025 13:06,4371,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650865,A,Data,Local,3/11/2025 7:42,3982,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650866,A,Data,Local,4/5/2025 16:23,9052,15,Local_5GB,A,4/1/2025 0:00,5/1/2025 0:00
9959650867,A,Data,Local,2/3/2025 7:00,5978,25,Local_10GB,A,3/1/2025 0:00,3/31/2025 0:00
9959650868,A,Data,Local,3/27/2025 7:24,8440,355,Local_UNL,A,1/1/2025 0:00,1/1/2026 0:00
9959650869,A,Data,Local,3/15/2025 23:06,4953,15,Local_5GB,A,4/1/2025,5/1/2025
9959650870,A,Data,Local,3/18/2025 5:09,3891,15,Local_5GB,A,4/1/2025,5/1/2025
9959650871,A,Data,Local,3/14/2025 8:38,4219,25,Local_10GB,A,3/1/2025,3/31/2025
9959650872,A,Data,Local,4/11/2025 7:13,1389,25,Local_10GB,A,3/1/2025,3/31/2025
9959650873,A,Data,Local,2/9/2025 6:51,2306,25,Local_10GB,A,3/1/2025,3/31/2025
9959650874,A,Data,Local,1/2/2025 19:34,6155,25,Local_10GB,A,3/1/2025,3/31/2025
9959650875,A,Data,Local,3/25/2025 22:33,6577,25,Local_10GB,A,3/1/2025,3/31/2025
9959650876,A,Data,Local,1/18/2025 10:29,4509,15,Local_5GB,A,4/1/2025,5/1/2025
9959650877,A,Data,Local,1/23/2025 14:49,3505,15,Local_5GB,A,4/1/2025,5/1/2025
9959650878,A,Data,Local,2/15/2025 11:49,8768,25,Local_10GB,A,3/1/2025,3/31/2025
9959650879,A,Data,Local,1/12/2025 4:16,7480,15,Local_5GB,A,4/1/2025,5/1/2025
9959650880,A,Data,Local,4/15/2025 10:57,9225,15,Local_5GB,A,4/1/2025,5/1/2025
9959650881,A,Data,Local,3/5/2025 6:15,3903,15,Local_5GB,A,4/1/2025,5/1/2025
9959650882,A,Data,Local,1/31/2025 20:10,5942,25,Local_10GB,A,3/1/2025,3/31/2025
9959650883,A,Data,Local,4/16/2025 12:32,4581,25,Local_10GB,A,3/1/2025,3/31/2025
9959650884,A,Data,Local,1/30/2025 22:02,8114,25,Local_10GB,A,3/1/2025,3/31/2025
9959650885,A,Data,Local,4/13/2025 11:07,8654,25,Local_10GB,A,3/1/2025,3/31/2025
9959650886,A,Data,Local,2/11/2025 10:38,2907,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,3/18/2025 21:22,1545,25,Local_10GB,A,3/1/2025,3/31/2025
9959650888,A,Data,Local,3/20/2025 8:32,4648,25,Local_10GB,A,3/1/2025,3/31/2025
9959650889,A,Data,Local,1/14/2025 19:42,1767,25,Local_10GB,A,3/1/2025,3/31/2025
9959650890,A,Data,Local,1/6/2025 4:48,5021,55,Roaming_5GB,D,4/1/2025,4/5/2025
9959650891,A,Data,Local,2/10/2025 9:25,3423,25,Local_10GB,A,3/1/2025,3/31/2025
9959650892,A,Data,Local,2/24/2025 20:11,1165,15,Local_5GB,A,4/1/2025,5/1/2025
9959650893,A,Data,Local,3/21/2025 17:23,2120,15,Local_5GB,A,4/1/2025,5/1/2025
9959650894,A,Data,Local,3/27/2025 6:17,2876,15,Local_5GB,A,4/1/2025,5/1/2025
9959650895,A,Data,Local,1/19/2025 18:25,4616,25,Local_10GB,A,3/1/2025,3/31/2025
9959650896,A,Data,Local,1/10/2025 4:31,1146,25,Local_10GB,A,3/1/2025,3/31/2025
9959650887,A,Data,Intl Roaming,3/2/2025 21:39,3336,25,Local_10GB,A,3/1/2025,3/31/2025
9959650797,A,Data,Local,4/2/2025 13:59,6279,15,Local_5GB,A,4/1/2025,5/1/2025
9959650798,A,Data,Intl Roaming,3/7/2025 15:50,9961,55,Roaming_5GB,A,4/1/2025,5/31/2025
9959650799,A,Data,Local,1/5/2025 17:19,9376,15,Local_5GB,A,4/1/2025,5/1/2025
9959650800,A,Data,Local,2/2/2025 8:36,8182,15,Local_5GB,A,4/1/2025,5/1/2025
9959650801,A,Data,Local,3/6/2025 2:39,7069,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,1/25/2025 21:33,6375,25,Local_10GB,A,3/1/2025,5/1/2025
9959650802,A,Data,Local,3/3/2025 4:09,2043,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,1/13/2025 17:44,1358,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,3/24/2025 23:46,5085,25,Local_10GB,A,3/1/2025,5/1/2025
9959650805,A,Data,Local,1/4/2025 5:27,1213,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Local,1/14/2025 11:29,7836,15,Local_5GB,A,4/1/2025,5/1/2025
9959650808,A,Data,Intl Roaming,1/8/2025 4:23,8067,25,Local_10GB,A,3/1/2025,3/31/2025
9959650808,A,Data,Local,3/10/2025 15:44,1267,65,Roaming_10GB,A,4/1/2025,5/31/2025
9959650808,A,Data,Local,2/18/2025 0:43,9917,25,Local_10GB,A,3/1/2025,3/31/2025
9959650812,A,Data,Local,2/6/2025 13:53,6328,15,Local_5GB,A,4/1/2025,5/1/2025
9959650813,A,Data,Local,3/14/2025 0:58,8081,25,Local_10GB,A,3/1/2025,3/31/2025
9959650814,A,Data,Local,3/3/2025 23:00,7623,25,Local_10GB,A,3/1/2025,3/31/2025
9959650815,A,Data,Local,3/24/2025 13:55,4118,25,Local_10GB,A,3/1/2025,3/31/2025
9959650816,A,Data,Local,2/21/2025 22:33,2820,15,Local_5GB,A,4/1/2025,5/1/2025
9959650817,A,Data,Local,2/20/2025 0:34,1562,25,Local_10GB,A,3/1/2025,3/31/2025
9959650818,A,Data,Local,1/26/2025 16:00,3384,15,Local_5GB,A,4/1/2025,5/1/2025
9959650819,A,Data,Local,1/11/2025 0:18,8066,25,Local_10GB,A,3/1/2025,3/31/2025
9959650820,A,Data,Local,4/24/2025 9:02,6194,25,Local_10GB,A,3/1/2025,3/31/2025
9959650821,A,Data,Local,1/24/2025 18:54,1924,15,Local_5GB,A,4/1/2025,5/1/2025
9959650822,A,Data,Local,4/5/2025 17:59,9760,25,Local_10GB,A,3/1/2025,3/31/2025
9959650823,A,Data,Local,1/10/2025 8:19,4750,15,Local_5GB,D,4/1/2025,4/15/2025
9959650824,A,Data,Local,1/16/2025 6:34,2059,25,Local_10GB,A,3/1/2025,3/31/2025
9959650825,A,Data,Local,3/26/2025 10:26,5275,15,Local_5GB,A,4/1/2025,5/1/2025
9959650826,A,Data,Intl Roaming,2/8/2025 15:11,3697,15,Local_5GB,A,4/1/2025,5/1/2025
9959650827,A,Data,Local,4/13/2025 18:12,3838,75,Roaming_15GB,A,4/1/2025,5/31/2025
9959650828,A,Data,Local,1/12/2025 15:39,2924,15,Local_5GB,A,4/1/2025,5/1/2025
9959650829,A,Data,Local,1/26/2025 5:10,9974,15,Local_5GB,A,4/1/2025,5/1/2025
